"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
51.3603385661725,0.424377229282656,0.168129115672893,2.52411503851785,0.0115989965035602,0.723391149339985,"SERPINE1"
2006.65205864511,-0.163779422094694,0.0595808582279086,-2.74885973391329,0.00598029717612891,0.723391149339985,"SGSM2"
2295.02200648108,-0.166997824586463,0.0642295505649188,-2.60001546200566,0.00932195601598604,0.723391149339985,"SH2B1"
1090.17422455259,-0.1934405541512,0.0706981881011291,-2.73614585248629,0.00621634666564171,0.723391149339985,"SH3GLB2"
4001.21223357405,0.0957635246973452,0.038016900359846,2.51897245148613,0.0117697864927046,0.723391149339985,"SKP1"
340.527481437483,-0.271273622620527,0.10289444424916,-2.63642633574689,0.0083784389653593,0.723391149339985,"SLC17A9"
673.524221573345,-0.20934173464939,0.0838362019427795,-2.4970326636728,0.0125237420249771,0.723391149339985,"SLC2A4RG"
749.82616203046,-0.312271614144013,0.117560135122414,-2.65627131015841,0.00790100198143087,0.723391149339985,"SLC38A5"
372.120492676879,0.189827652822471,0.0742228830413753,2.55753542632739,0.0105416819860732,0.723391149339985,"SNX16"
237.472574199197,-0.229217357071677,0.0899417267677207,-2.54850963294982,0.0108184299036179,0.723391149339985,"SPHK2"
804.409535635608,0.217198913421252,0.0814712245755025,2.66595861978195,0.00767691416330469,0.723391149339985,"SPTSSA"
39439.4468487564,-0.13409421156792,0.0536154586623442,-2.50103635991272,0.0123830464268045,0.723391149339985,"SRRM2"
580.45628602997,-0.269359308017095,0.101846666173884,-2.64475331531437,0.00817504909878975,0.723391149339985,"SSBP4"
343.520239299807,-0.260747751755098,0.09867612110875,-2.64246049424389,0.00823060665168229,0.723391149339985,"ST6GALNAC4"
1233.90127414295,-0.245019896603217,0.0907762126728856,-2.69916412448438,0.00695138848601738,0.723391149339985,"STMN3"
1912.77370065618,-0.311238875700666,0.125387781006139,-2.48221057269869,0.0130570090639169,0.723391149339985,"STRADB"
74.5680060349799,-0.311264404291663,0.125299912992988,-2.48415499146501,0.0129859273956576,0.723391149339985,"STXBP1"
5931.80156892068,0.0889150916736429,0.0358284116888002,2.48169225155569,0.0130760152083171,0.723391149339985,"TAX1BP1"
1720.45646201076,0.11893369506832,0.0461252116190144,2.57849646416129,0.00992313152848517,0.723391149339985,"TBK1"
1813.30928379363,-0.448988314544868,0.179421202158597,-2.50242618566333,0.0123345343366235,0.723391149339985,"TCL1A"
1029.95250614628,-0.145647223797587,0.0549264091932364,-2.65167932761062,0.00800925687781155,0.723391149339985,"TJAP1"
1454.33900769672,0.110886336764175,0.0447151886346637,2.47983605012044,0.0131442804984782,0.723391149339985,"TM7SF3"
436.457740182148,0.0907111726517325,0.0341798800885735,2.65393478317256,0.00795592018338648,0.723391149339985,"TMEM242"
4961.09444373399,0.122006794752246,0.0473029125109036,2.57926601716381,0.00990105081818828,0.723391149339985,"TMEM50A"
313.536883725117,-0.218548854811821,0.0863347673352448,-2.5314118698343,0.011360436222167,0.723391149339985,"TMEM8B"
324.567958798418,-0.407853750395051,0.160428300497546,-2.54228056477659,0.0110131730379574,0.723391149339985,"TMOD1"
117.962781573957,0.348602931456569,0.129098929508943,2.7002774754412,0.00692816666494874,0.723391149339985,"TNFRSF21"
41.6536399817171,-0.491679884169745,0.192843650964229,-2.54962961814568,0.0107837416296805,0.723391149339985,"TNFRSF4"
926.943251242184,0.174262329971884,0.0691580059786877,2.51977088560919,0.0117431243561962,0.723391149339985,"TPMT"
63.7630872149638,-0.323889414961968,0.123326649866472,-2.62627271001563,0.00863256239042366,0.723391149339985,"TRAV22"
106.332818769031,-0.262419535479386,0.103659502366705,-2.53155310886072,0.0113558618908268,0.723391149339985,"U2AF1L4"
25.7238982374485,-0.395442375755102,0.149739588342936,-2.64086725582184,0.00826941126861398,0.723391149339985,"UBE2Q2P2"
92.6364764479975,0.319351213595069,0.125901936490773,2.53650755894825,0.0111964325555845,0.723391149339985,"UGGT2"
694.251254400766,0.117178772032125,0.0436835131288337,2.6824484488355,0.00730854149319052,0.723391149339985,"UTP11"
776.287384664352,-0.300836967766661,0.121068630981475,-2.48484653149084,0.0129607295685331,0.723391149339985,"VPS9D1"
29.579312923388,-0.399487088442626,0.146620253636042,-2.72463782141778,0.00643720575628273,0.723391149339985,"WWC1"
18.31965986785,-0.476186969414973,0.172589597636213,-2.75907109082373,0.00579659234151025,0.723391149339985,"YJEFN3"
